timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,h,l,_id
,tf,NFO,64012,434.15,29.31,1703045353,,,,,,,,,,
,tf,NFO,64012,434.15,29.31,1703045353,,,,,,,,,,
,tf,NFO,64012,435.10,29.59,1703045354,,,,,,,,,,
,tf,NFO,64012,435.10,29.59,1703045354,,,,,,,,,,
,tf,NFO,64012,435.35,29.66,1703045355,,,,,,,,,,
,tf,NFO,64012,435.35,29.66,1703045355,,,,,,,,,,
,tf,NFO,64012,434.95,29.55,1703045356,,682695,434.05,434.85,75,300,,,,
,tf,NFO,64012,434.95,29.55,1703045356,,682695,434.05,434.85,75,300,,,,
,tf,NFO,64012,434.55,29.43,1703045357,,,,,,,,,,
,tf,NFO,64012,434.55,29.43,1703045357,,,,,,,,,,
,tf,NFO,64012,435.20,29.62,1703045358,,,,,,,,,,
,tf,NFO,64012,435.20,29.62,1703045358,,,,,,,,,,
,tf,NFO,64012,434.80,29.50,1703045359,,,,,,,,,,
,tf,NFO,64012,434.80,29.50,1703045359,,,,,,,,,,
,tf,NFO,64012,435.35,29.66,1703045360,,,,,,,,,,
,tf,NFO,64012,435.35,29.66,1703045360,,,,,,,,,,
,tf,NFO,64012,434.55,29.43,1703045362,,,,,,,,,,
,tf,NFO,64012,434.55,29.43,1703045362,,,,,,,,,,
,tf,NFO,64012,433.55,29.13,1703045363,,683490,433.70,434.65,,45,,,,
,tf,NFO,64012,433.55,29.13,1703045363,,683490,433.70,434.65,,45,,,,
,tf,NFO,64012,434.90,29.53,1703045364,,,,,,,,,,
,tf,NFO,64012,434.90,29.53,1703045364,,,,,,,,,,
,tf,NFO,64012,435.00,29.56,1703045364,,683595,435.00,435.40,45,30,,,,
,tf,NFO,64012,435.00,29.56,1703045364,,683595,435.00,435.40,45,30,,,,
,tf,NFO,64012,435.40,29.68,1703045365,,,,,,,,,,
,tf,NFO,64012,435.40,29.68,1703045365,,,,,,,,,,
,tf,NFO,64012,435.00,29.56,1703045366,,,,,,,,,,
,tf,NFO,64012,435.00,29.56,1703045366,,,,,,,,,,
,tf,NFO,64012,433.60,29.14,1703045367,,,,,,,,,,
,tf,NFO,64012,433.60,29.14,1703045367,,,,,,,,,,
,tf,NFO,64012,434.00,29.26,1703045368,,,,,,,,,,
,tf,NFO,64012,434.00,29.26,1703045368,,,,,,,,,,
,tf,NFO,64012,434.85,29.52,1703045369,,683910,433.30,433.95,,60,,,,
,tf,NFO,64012,434.85,29.52,1703045369,,683910,433.30,433.95,,60,,,,
,tf,NFO,64012,433.65,29.16,1703045370,,,,,,,,,,
,tf,NFO,64012,433.65,29.16,1703045370,,,,,,,,,,
,tf,NFO,64012,434.30,29.35,1703045373,,684165,434.30,435.00,195,15,,,,
,tf,NFO,64012,434.30,29.35,1703045373,,684165,434.30,435.00,195,15,,,,
,tf,NFO,64012,434.20,29.32,1703045374,,,,,,,,,,
,tf,NFO,64012,434.20,29.32,1703045374,,,,,,,,,,
,tf,NFO,64012,435.45,29.69,1703045374,,,,,,,,,,
,tf,NFO,64012,435.45,29.69,1703045374,,,,,,,,,,
,tf,NFO,64012,434.70,29.47,1703045375,,,,,,,,,,
,tf,NFO,64012,434.70,29.47,1703045375,,,,,,,,,,
,tf,NFO,64012,434.60,29.44,1703045376,,684615,434.25,435.40,330,255,,,,
,tf,NFO,64012,434.60,29.44,1703045376,,684615,434.25,435.40,330,255,,,,
,tf,NFO,64012,434.25,29.34,1703045376,,,,,,,,,,
,tf,NFO,64012,434.25,29.34,1703045376,,,,,,,,,,
,tf,NFO,64012,440.55,31.21,1703045378,429.00,692580,439.75,440.70,15,120,,,,
,tf,NFO,64012,440.55,31.21,1703045378,429.00,692580,439.75,440.70,15,120,,,,
,tf,NFO,64012,439.75,30.98,1703045378,,,,,,,,,,
,tf,NFO,64012,439.75,30.98,1703045378,,,,,,,,,,
,tf,NFO,64012,440.35,31.15,1703045379,,,,,,,,,,
,tf,NFO,64012,440.35,31.15,1703045379,,,,,,,,,,
,tf,NFO,64012,441.10,31.38,1703045379,,,,,,,,,,
,tf,NFO,64012,441.10,31.38,1703045379,,,,,,,,,,
,tf,NFO,64012,442.65,31.84,1703045381,,,,,,,,,,
,tf,NFO,64012,442.65,31.84,1703045381,,,,,,,,,,
,tf,NFO,64012,444.45,32.38,1703045381,429.09,697560,443.15,444.00,105,120,,,,
,tf,NFO,64012,444.45,32.38,1703045381,429.09,697560,443.15,444.00,105,120,,,,
,tf,NFO,64012,445.00,32.54,1703045381,,,,,,,,,,
,tf,NFO,64012,445.00,32.54,1703045381,,,,,,,,,,
,tf,NFO,64012,446.60,33.02,1703045382,,,,,,,,,,
,tf,NFO,64012,446.60,33.02,1703045382,,,,,,,,,,
,tf,NFO,64012,445.50,32.69,1703045383,429.20,702225,446.15,446.95,165,255,,,,
,tf,NFO,64012,445.50,32.69,1703045383,429.20,702225,446.15,446.95,165,255,,,,
,tf,NFO,64012,447.85,33.39,1703045384,,,,,,,,,,
,tf,NFO,64012,447.85,33.39,1703045384,,,,,,,,,,
,tf,NFO,64012,448.05,33.45,1703045384,429.35,707520,448.10,449.15,45,390,,450.00,,
,tf,NFO,64012,448.05,33.45,1703045384,429.35,707520,448.10,449.15,45,390,,450.00,,
,tf,NFO,64012,448.10,33.46,1703045385,,,,,,,,,,
,tf,NFO,64012,448.10,33.46,1703045385,,,,,,,,,,
,tf,NFO,64012,450.20,34.09,1703045386,,,,,,,,,,
,tf,NFO,64012,450.20,34.09,1703045386,,,,,,,,,,
,tf,NFO,64012,448.00,33.43,1703045386,429.56,714075,447.40,448.45,30,45,,455.15,,
,tf,NFO,64012,448.00,33.43,1703045386,429.56,714075,447.40,448.45,30,45,,455.15,,
,tf,NFO,64012,448.85,33.69,1703045387,,,,,,,,,,
,tf,NFO,64012,448.85,33.69,1703045387,,,,,,,,,,
,tf,NFO,64012,450.60,34.21,1703045388,,,,,,,,,,
,tf,NFO,64012,450.60,34.21,1703045388,,,,,,,,,,
,tf,NFO,64012,448.25,33.51,1703045388,429.66,717750,448.05,449.40,45,60,,,,
,tf,NFO,64012,448.25,33.51,1703045388,429.66,717750,448.05,449.40,45,60,,,,
,tf,NFO,64012,450.05,34.04,1703045389,,,,,,,,,,
,tf,NFO,64012,450.05,34.04,1703045389,,,,,,,,,,
,tf,NFO,64012,447.50,33.28,1703045389,429.70,719340,446.70,447.95,90,165,,,,
,tf,NFO,64012,447.50,33.28,1703045389,429.70,719340,446.70,447.95,90,165,,,,
,tf,NFO,64012,446.70,33.05,1703045390,,,,,,,,,,
,tf,NFO,64012,446.70,33.05,1703045390,,,,,,,,,,
,tf,NFO,64012,446.75,33.06,1703045390,,,,,,,,,,
,tf,NFO,64012,446.75,33.06,1703045390,,,,,,,,,,
,tf,NFO,64012,447.80,33.37,1703045391,429.73,720660,447.00,447.80,30,60,,,,
,tf,NFO,64012,447.80,33.37,1703045391,429.73,720660,447.00,447.80,30,60,,,,
,tf,NFO,64012,452.05,34.64,1703045392,,,,,,,,,,
,tf,NFO,64012,452.05,34.64,1703045392,,,,,,,,,,
,tf,NFO,64012,455.40,35.64,1703045392,,,,,,,,,,
,tf,NFO,64012,455.40,35.64,1703045392,,,,,,,,,,
,tf,NFO,64012,454.20,35.28,1703045393,429.80,723000,453.60,454.40,15,75,,455.40,,
,tf,NFO,64012,454.20,35.28,1703045393,429.80,723000,453.60,454.40,15,75,,455.40,,
,tf,NFO,64012,453.00,34.92,1703045394,,,,,,,,,,
,tf,NFO,64012,453.00,34.92,1703045394,,,,,,,,,,
,tf,NFO,64012,452.90,34.89,1703045394,429.83,724050,451.85,452.90,105,30,,,,
,tf,NFO,64012,452.90,34.89,1703045394,429.83,724050,451.85,452.90,105,30,,,,
,tf,NFO,64012,451.80,34.56,1703045395,,,,,,,,,,
,tf,NFO,64012,451.80,34.56,1703045395,,,,,,,,,,
,tf,NFO,64012,450.45,34.16,1703045396,,,,,,,,,,
,tf,NFO,64012,450.45,34.16,1703045396,,,,,,,,,,
,tf,NFO,64012,452.35,34.73,1703045396,429.87,725400,451.40,452.45,60,15,,,,
,tf,NFO,64012,452.35,34.73,1703045396,429.87,725400,451.40,452.45,60,15,,,,
,tf,NFO,64012,450.00,34.03,1703045396,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045396,,,,,,,,,,
,tf,NFO,64012,451.10,34.36,1703045397,,,,,,,,,,
,tf,NFO,64012,451.10,34.36,1703045397,,,,,,,,,,
,tf,NFO,64012,452.15,34.67,1703045398,429.98,729060,452.20,453.15,180,,,,,
,tf,NFO,64012,452.15,34.67,1703045398,429.98,729060,452.20,453.15,180,,,,,
,tf,NFO,64012,452.10,34.65,1703045398,,,,,,,,,,
,tf,NFO,64012,452.10,34.65,1703045398,,,,,,,,,,
,tf,NFO,64012,450.45,34.16,1703045399,,,,,,,,,,
,tf,NFO,64012,450.45,34.16,1703045399,,,,,,,,,,
,tf,NFO,64012,451.05,34.34,1703045399,430.00,729780,450.40,451.60,225,,,,,
,tf,NFO,64012,451.05,34.34,1703045399,430.00,729780,450.40,451.60,225,,,,,
,tf,NFO,64012,448.70,33.64,1703045401,,,,,,,,,,
,tf,NFO,64012,448.70,33.64,1703045401,,,,,,,,,,
,tf,NFO,64012,449.35,33.83,1703045401,430.04,731280,448.30,449.50,75,225,,,,
,tf,NFO,64012,449.35,33.83,1703045401,430.04,731280,448.30,449.50,75,225,,,,
,tf,NFO,64012,448.65,33.63,1703045401,,,,,,,,,,
,tf,NFO,64012,448.65,33.63,1703045401,,,,,,,,,,
,tf,NFO,64012,448.00,33.43,1703045402,,,,,,,,,,
,tf,NFO,64012,448.00,33.43,1703045402,,,,,,,,,,
,tf,NFO,64012,447.10,33.16,1703045403,430.05,731580,448.10,449.15,255,165,,,,
,tf,NFO,64012,447.10,33.16,1703045403,430.05,731580,448.10,449.15,255,165,,,,
,tf,NFO,64012,449.15,33.78,1703045403,,,,,,,,,,
,tf,NFO,64012,449.15,33.78,1703045403,,,,,,,,,,
,tf,NFO,64012,453.00,34.92,1703045404,,,,,,,,,,
,tf,NFO,64012,453.00,34.92,1703045404,,,,,,,,,,
,tf,NFO,64012,453.80,35.16,1703045404,430.09,733155,453.65,454.90,225,60,,,,
,tf,NFO,64012,453.80,35.16,1703045404,430.09,733155,453.65,454.90,225,60,,,,
,tf,NFO,64012,455.35,35.62,1703045406,,,,,,,,,,
,tf,NFO,64012,455.35,35.62,1703045406,,,,,,,,,,
,tf,NFO,64012,455.90,35.79,1703045406,430.11,733635,454.65,455.90,45,105,,455.95,,
,tf,NFO,64012,455.90,35.79,1703045406,430.11,733635,454.65,455.90,45,105,,455.95,,
,tf,NFO,64012,454.65,35.41,1703045407,,,,,,,,,,
,tf,NFO,64012,454.65,35.41,1703045407,,,,,,,,,,
,tf,NFO,64012,453.35,35.03,1703045408,,,,,,,,,,
,tf,NFO,64012,453.35,35.03,1703045408,,,,,,,,,,
,tf,NFO,64012,455.70,35.73,1703045408,430.15,734790,454.60,455.65,75,390,,,,
,tf,NFO,64012,455.70,35.73,1703045408,430.15,734790,454.60,455.65,75,390,,,,
,tf,NFO,64012,453.50,35.07,1703045409,,,,,,,,,,
,tf,NFO,64012,453.50,35.07,1703045409,,,,,,,,,,
,tf,NFO,64012,453.65,35.12,1703045409,,,,,,,,,,
,tf,NFO,64012,453.65,35.12,1703045409,,,,,,,,,,
,tf,NFO,64012,454.20,35.28,1703045409,430.19,735975,453.45,454.35,45,75,,,,
,tf,NFO,64012,454.20,35.28,1703045409,430.19,735975,453.45,454.35,45,75,,,,
,tf,NFO,64012,453.45,35.06,1703045410,,,,,,,,,,
,tf,NFO,64012,453.45,35.06,1703045410,,,,,,,,,,
,tf,NFO,64012,452.40,34.74,1703045411,430.22,736995,451.95,452.30,15,15,,,,
,tf,NFO,64012,452.40,34.74,1703045411,430.22,736995,451.95,452.30,15,15,,,,
,tf,NFO,64012,452.25,34.70,1703045411,,,,,,,,,,
,tf,NFO,64012,452.25,34.70,1703045411,,,,,,,,,,
,tf,NFO,64012,454.10,35.25,1703045412,,,,,,,,,,
,tf,NFO,64012,454.10,35.25,1703045412,,,,,,,,,,
,tf,NFO,64012,450.55,34.19,1703045413,430.25,737955,450.05,450.95,75,165,,,,
,tf,NFO,64012,450.55,34.19,1703045413,430.25,737955,450.05,450.95,75,165,,,,
,tf,NFO,64012,451.10,34.36,1703045414,,,,,,,,,,
,tf,NFO,64012,451.10,34.36,1703045414,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045414,430.28,739140,450.00,450.90,555,90,,,,
,tf,NFO,64012,450.00,34.03,1703045414,430.28,739140,450.00,450.90,555,90,,,,
,tf,NFO,64012,451.05,34.34,1703045415,,,,,,,,,,
,tf,NFO,64012,451.05,34.34,1703045415,,,,,,,,,,
,tf,NFO,64012,447.35,33.24,1703045415,,,,,,,,,,
,tf,NFO,64012,447.35,33.24,1703045415,,,,,,,,,,
,tf,NFO,64012,447.00,33.13,1703045416,430.31,740325,447.05,448.05,75,75,,,,
,tf,NFO,64012,447.00,33.13,1703045416,430.31,740325,447.05,448.05,75,75,,,,
,tf,NFO,64012,448.00,33.43,1703045416,,,,,,,,,,
,tf,NFO,64012,448.00,33.43,1703045416,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045417,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045417,,,,,,,,,,
,tf,NFO,64012,450.15,34.07,1703045418,430.32,740805,450.75,451.30,15,450,,,,
,tf,NFO,64012,450.15,34.07,1703045418,430.32,740805,450.75,451.30,15,450,,,,
,tf,NFO,64012,450.75,34.25,1703045418,,,,,,,,,,
,tf,NFO,64012,450.75,34.25,1703045418,,,,,,,,,,
,tf,NFO,64012,450.45,34.16,1703045419,430.34,741375,448.80,450.40,30,,,,,
,tf,NFO,64012,450.45,34.16,1703045419,430.34,741375,448.80,450.40,30,,,,,
,tf,NFO,64012,449.45,33.86,1703045420,,,,,,,,,,
,tf,NFO,64012,449.45,33.86,1703045420,,,,,,,,,,
,tf,NFO,64012,448.15,33.48,1703045420,,,,,,,,,,
,tf,NFO,64012,448.15,33.48,1703045420,,,,,,,,,,
,tf,NFO,64012,448.60,33.61,1703045421,430.35,741675,448.60,449.10,120,240,,,,
,tf,NFO,64012,448.60,33.61,1703045421,430.35,741675,448.60,449.10,120,240,,,,
,tf,NFO,64012,449.35,33.83,1703045421,,,,,,,,,,
,tf,NFO,64012,449.35,33.83,1703045421,,,,,,,,,,
,tf,NFO,64012,448.40,33.55,1703045423,,,,,,,,,,
,tf,NFO,64012,448.40,33.55,1703045423,,,,,,,,,,
,tf,NFO,64012,448.85,33.69,1703045423,430.37,742650,448.75,,15,30,,,,
,tf,NFO,64012,448.85,33.69,1703045423,430.37,742650,448.75,,15,30,,,,
,tf,NFO,64012,449.35,33.83,1703045423,,,,,,,,,,
,tf,NFO,64012,449.35,33.83,1703045423,,,,,,,,,,
,tf,NFO,64012,449.20,33.79,1703045424,430.43,744945,449.35,450.10,,15,,,,
,tf,NFO,64012,449.20,33.79,1703045424,430.43,744945,449.35,450.10,,15,,,,
,tf,NFO,64012,450.10,34.06,1703045425,,,,,,,,,,
,tf,NFO,64012,450.10,34.06,1703045425,,,,,,,,,,
,tf,NFO,64012,449.20,33.79,1703045425,,,,,,,,,,
,tf,NFO,64012,449.20,33.79,1703045425,,,,,,,,,,
,tf,NFO,64012,449.25,33.80,1703045426,,745065,448.95,449.85,30,180,,,,
,tf,NFO,64012,449.25,33.80,1703045426,,745065,448.95,449.85,30,180,,,,
,tf,NFO,64012,449.20,33.79,1703045427,,,,,,,,,,
,tf,NFO,64012,449.20,33.79,1703045427,,,,,,,,,,
,tf,NFO,64012,450.50,34.18,1703045427,,,,,,,,,,
,tf,NFO,64012,450.50,34.18,1703045427,,,,,,,,,,
,tf,NFO,64012,452.60,34.80,1703045428,430.46,746115,451.70,452.85,75,465,,,,
,tf,NFO,64012,452.60,34.80,1703045428,430.46,746115,451.70,452.85,75,465,,,,
,tf,NFO,64012,451.50,34.48,1703045428,,,,,,,,,,
,tf,NFO,64012,451.50,34.48,1703045428,,,,,,,,,,
,tf,NFO,64012,451.65,34.52,1703045430,430.48,746715,,452.75,45,45,,,,
,tf,NFO,64012,451.65,34.52,1703045430,430.48,746715,,452.75,45,45,,,,
,tf,NFO,64012,451.35,34.43,1703045430,,,,,,,,,,
,tf,NFO,64012,451.35,34.43,1703045430,,,,,,,,,,
,tf,NFO,64012,449.95,34.01,1703045431,430.52,748275,449.65,450.80,360,120,,,,
,tf,NFO,64012,449.95,34.01,1703045431,430.52,748275,449.65,450.80,360,120,,,,
,tf,NFO,64012,449.45,33.86,1703045431,,,,,,,,,,
,tf,NFO,64012,449.45,33.86,1703045431,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045432,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045432,,,,,,,,,,
,tf,NFO,64012,451.50,34.48,1703045433,430.53,748515,450.25,451.25,120,75,,,,
,tf,NFO,64012,451.50,34.48,1703045433,430.53,748515,450.25,451.25,120,75,,,,
,tf,NFO,64012,451.65,34.52,1703045433,,,,,,,,,,
,tf,NFO,64012,451.65,34.52,1703045433,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045435,,748695,449.50,450.55,225,45,,,,
,tf,NFO,64012,450.00,34.03,1703045435,,748695,449.50,450.55,225,45,,,,
,tf,NFO,64012,451.90,34.59,1703045435,,,,,,,,,,
,tf,NFO,64012,451.90,34.59,1703045435,,,,,,,,,,
,tf,NFO,64012,451.40,34.45,1703045436,430.58,750345,450.15,451.15,45,120,,,,
,tf,NFO,64012,451.40,34.45,1703045436,430.58,750345,450.15,451.15,45,120,,,,
,tf,NFO,64012,451.15,34.37,1703045436,,,,,,,,,,
,tf,NFO,64012,451.15,34.37,1703045436,,,,,,,,,,
,tf,NFO,64012,451.60,34.50,1703045437,,,,,,,,,,
,tf,NFO,64012,451.60,34.50,1703045437,,,,,,,,,,
,tf,NFO,64012,451.65,34.52,1703045438,430.59,750885,450.30,451.40,165,15,,,,
,tf,NFO,64012,451.65,34.52,1703045438,430.59,750885,450.30,451.40,165,15,,,,
,tf,NFO,64012,451.25,34.40,1703045439,,,,,,,,,,
,tf,NFO,64012,451.25,34.40,1703045439,,,,,,,,,,
,tf,NFO,64012,450.30,34.12,1703045439,,,,,,,,,,
,tf,NFO,64012,450.30,34.12,1703045439,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045440,,,,,,,,,,
,tf,NFO,64012,450.00,34.03,1703045440,,,,,,,,,,
,tf,NFO,64012,448.65,33.63,1703045441,430.64,752685,448.30,449.20,30,30,,,,
,tf,NFO,64012,448.65,33.63,1703045441,430.64,752685,448.30,449.20,30,30,,,,
,tf,NFO,64012,449.40,33.85,1703045442,,,,,,,,,,
,tf,NFO,64012,449.40,33.85,1703045442,,,,,,,,,,
,tf,NFO,64012,450.65,34.22,1703045442,,,,,,,,,,
,tf,NFO,64012,450.65,34.22,1703045442,,,,,,,,,,
,tf,NFO,64012,448.30,33.52,1703045443,430.66,753405,448.10,449.25,45,225,,,,
,tf,NFO,64012,448.30,33.52,1703045443,430.66,753405,448.10,449.25,45,225,,,,
,tf,NFO,64012,448.15,33.48,1703045443,,,,,,,,,,
,tf,NFO,64012,448.15,33.48,1703045443,,,,,,,,,,
,tf,NFO,64012,449.55,33.89,1703045444,430.68,754545,449.05,450.10,75,90,,,,
,tf,NFO,64012,449.55,33.89,1703045444,430.68,754545,449.05,450.10,75,90,,,,
,tf,NFO,64012,445.95,32.82,1703045446,,,,,,,,,,
,tf,NFO,64012,445.95,32.82,1703045446,,,,,,,,,,
,tf,NFO,64012,446.10,32.87,1703045446,430.73,756885,445.05,446.00,540,150,,,,
,tf,NFO,64012,446.10,32.87,1703045446,430.73,756885,445.05,446.00,540,150,,,,
,tf,NFO,64012,444.90,32.51,1703045447,,,,,,,,,,
,tf,NFO,64012,444.90,32.51,1703045447,,,,,,,,,,
,tf,NFO,64012,443.00,31.94,1703045447,,,,,,,,,,
,tf,NFO,64012,443.00,31.94,1703045447,,,,,,,,,,
,tf,NFO,64012,443.40,32.06,1703045448,430.74,757425,442.40,443.35,45,45,,,,
,tf,NFO,64012,443.40,32.06,1703045448,430.74,757425,442.40,443.35,45,45,,,,
,tf,NFO,64012,441.80,31.59,1703045448,,,,,,,,,,
,tf,NFO,64012,441.80,31.59,1703045448,,,,,,,,,,
,tf,NFO,64012,440.10,31.08,1703045449,430.76,758385,440.00,440.90,660,120,,,,
,tf,NFO,64012,440.10,31.08,1703045449,430.76,758385,440.00,440.90,660,120,,,,
,tf,NFO,64012,440.90,31.32,1703045449,,,,,,,,,,
,tf,NFO,64012,440.90,31.32,1703045449,,,,,,,,,,
,tf,NFO,64012,438.35,30.56,1703045450,,,,,,,,,,
,tf,NFO,64012,438.35,30.56,1703045450,,,,,,,,,,
,tf,NFO,64012,433.90,29.23,1703045451,430.78,760635,433.10,434.00,45,30,,,,
,tf,NFO,64012,433.90,29.23,1703045451,430.78,760635,433.10,434.00,45,30,,,,
,tf,NFO,64012,434.15,29.31,1703045451,,,,,,,,,,
,tf,NFO,64012,434.15,29.31,1703045451,,,,,,,,,,
,tf,NFO,64012,427.95,27.46,1703045453,,763215,427.90,429.10,90,345,,,,
,tf,NFO,64012,427.95,27.46,1703045453,,763215,427.90,429.10,90,345,,,,
,tf,NFO,64012,428.60,27.65,1703045453,,,,,,,,,,
,tf,NFO,64012,428.60,27.65,1703045453,,,,,,,,,,
,tf,NFO,64012,420.95,25.38,1703045454,,,,,,,,,,
,tf,NFO,64012,420.95,25.38,1703045454,,,,,,,,,,
,tf,NFO,64012,418.70,24.71,1703045454,430.66,772800,417.85,418.95,45,15,,,,
,tf,NFO,64012,418.70,24.71,1703045454,430.66,772800,417.85,418.95,45,15,,,,
,tf,NFO,64012,418.80,24.74,1703045454,,,,,,,,,,
,tf,NFO,64012,418.80,24.74,1703045454,,,,,,,,,,
,tf,NFO,64012,407.10,21.25,1703045455,,,,,,,,,,
,tf,NFO,64012,407.10,21.25,1703045455,,,,,,,,,,
,tf,NFO,64012,399.85,19.09,1703045456,430.34,782805,399.40,400.80,60,45,,,,
,tf,NFO,64012,399.85,19.09,1703045456,430.34,782805,399.40,400.80,60,45,,,,
,tf,NFO,64012,398.00,18.54,1703045456,,,,,,,,,,
,tf,NFO,64012,398.00,18.54,1703045456,,,,,,,,,,
,tf,NFO,64012,396.15,17.99,1703045458,,,,,,,,,,
,tf,NFO,64012,396.15,17.99,1703045458,,,,,,,,,,
,tf,NFO,64012,397.80,18.48,1703045458,430.20,786210,396.70,397.95,30,150,,,,
,tf,NFO,64012,397.80,18.48,1703045458,430.20,786210,396.70,397.95,30,150,,,,
,tf,NFO,64012,396.10,17.97,1703045458,,,,,,,,,,
,tf,NFO,64012,396.10,17.97,1703045458,,,,,,,,,,
,tf,NFO,64012,396.50,18.09,1703045459,430.08,789105,396.50,397.75,15,60,,,,
,tf,NFO,64012,396.50,18.09,1703045459,430.08,789105,396.50,397.75,15,60,,,,
,tf,NFO,64012,397.30,18.33,1703045460,,,,,,,,,,
,tf,NFO,64012,397.30,18.33,1703045460,,,,,,,,,,
,tf,NFO,64012,395.00,17.65,1703045461,430.01,790680,394.70,395.65,75,15,,,,
,tf,NFO,64012,395.00,17.65,1703045461,430.01,790680,394.70,395.65,75,15,,,,
,tf,NFO,64012,397.90,18.51,1703045462,,,,,,,,,,
,tf,NFO,64012,397.90,18.51,1703045462,,,,,,,,,,
,tf,NFO,64012,403.50,20.18,1703045463,429.93,792795,403.30,404.80,15,75,,,,
,tf,NFO,64012,403.50,20.18,1703045463,429.93,792795,403.30,404.80,15,75,,,,
,tf,NFO,64012,403.80,20.27,1703045463,,,,,,,,,,
,tf,NFO,64012,403.80,20.27,1703045463,,,,,,,,,,
,tf,NFO,64012,402.90,20.00,1703045464,,,,,,,,,,
,tf,NFO,64012,402.90,20.00,1703045464,,,,,,,,,,
,tf,NFO,64012,404.30,20.42,1703045464,429.84,795480,404.30,405.55,,30,,,,
,tf,NFO,64012,404.30,20.42,1703045464,429.84,795480,404.30,405.55,,30,,,,
,tf,NFO,64012,406.35,21.03,1703045465,,,,,,,,,,
,tf,NFO,64012,406.35,21.03,1703045465,,,,,,,,,,
,tf,NFO,64012,407.30,21.31,1703045465,,,,,,,,,,
,tf,NFO,64012,407.30,21.31,1703045465,,,,,,,,,,
,tf,NFO,64012,407.60,21.40,1703045466,429.80,797100,406.65,407.80,210,45,,,,
,tf,NFO,64012,407.60,21.40,1703045466,429.80,797100,406.65,407.80,210,45,,,,
,tf,NFO,64012,405.45,20.76,1703045466,,,,,,,,,,
,tf,NFO,64012,405.45,20.76,1703045466,,,,,,,,,,
,tf,NFO,64012,409.45,21.95,1703045468,,,,,,,,,,
,tf,NFO,64012,409.45,21.95,1703045468,,,,,,,,,,
,tf,NFO,64012,409.70,22.03,1703045468,429.74,798855,408.50,409.70,30,75,,,,
,tf,NFO,64012,409.70,22.03,1703045468,429.74,798855,408.50,409.70,30,75,,,,
,tf,NFO,64012,409.60,22.00,1703045469,,,,,,,,,,
,tf,NFO,64012,409.60,22.00,1703045469,,,,,,,,,,
,tf,NFO,64012,411.30,22.50,1703045469,429.70,800565,410.75,411.70,,510,,,,
,tf,NFO,64012,411.30,22.50,1703045469,429.70,800565,410.75,411.70,,510,,,,
,tf,NFO,64012,410.10,22.14,1703045470,,,,,,,,,,
,tf,NFO,64012,410.10,22.14,1703045470,,,,,,,,,,
,tf,NFO,64012,413.15,23.05,1703045471,,,,,,,,,,
,tf,NFO,64012,413.15,23.05,1703045471,,,,,,,,,,
,tf,NFO,64012,411.35,22.52,1703045472,,,,,,,,,,
,tf,NFO,64012,411.35,22.52,1703045472,,,,,,,,,,
,tf,NFO,64012,414.60,23.48,1703045472,,,,,,,,,,
,tf,NFO,64012,414.60,23.48,1703045472,,,,,,,,,,
,tf,NFO,64012,414.05,23.32,1703045473,429.63,803760,414.30,415.75,,60,,,,
,tf,NFO,64012,414.05,23.32,1703045473,429.63,803760,414.30,415.75,,60,,,,
,tf,NFO,64012,409.95,22.10,12023-12-20 09:37:17.123870,tf,NFO,64012,423.50,26.14,1703045239,,657510,422.65,423.55,,45,,,,
2023-12-20 09:37:17.124871,tf,NFO,64012,423.50,26.14,1703045239,,657510,422.65,423.55,,45,,,,
2023-12-20 09:37:17.950365,tf,NFO,64012,424.00,26.28,1703045240,,,,,,,,,,
2023-12-20 09:37:17.950365,tf,NFO,64012,424.00,26.28,1703045240,,,,,,,,,,
2023-12-20 09:37:19.551411,tf,NFO,64012,423.95,26.27,1703045242,,,,,,,,,,
2023-12-20 09:37:19.582391,tf,NFO,64012,423.95,26.27,1703045242,,,,,,,,,,
2023-12-20 09:37:20.330440,tf,NFO,64012,424.40,26.40,1703045243,,657585,424.00,425.10,90,285,,,,
2023-12-20 09:37:20.331439,tf,NFO,64012,424.40,26.40,1703045243,,657585,424.00,425.10,90,285,,,,
2023-12-20 09:37:21.753088,tf,NFO,64012,424.90,26.55,1703045244,,,,,,,,,,
2023-12-20 09:37:21.758086,tf,NFO,64012,424.90,26.55,1703045244,,,,,,,,,,
2023-12-20 09:37:22.131857,tf,NFO,64012,425.00,26.58,1703045244,,657630,424.50,425.20,105,60,,,,
2023-12-20 09:37:22.134855,tf,NFO,64012,425.00,26.58,1703045244,,657630,424.50,425.20,105,60,,,,
2023-12-20 09:37:22.954351,tf,NFO,64012,424.80,26.52,1703045245,,,,,,,,,,
2023-12-20 09:37:22.954351,tf,NFO,64012,424.80,26.52,1703045245,,,,,,,,,,
